Angle_pitch_roll_yaw:
3.29041,-21.7914,8.95935,
3.41675,-20.4016,9.25598,
3.6969,-18.5394,8.82751,
3.76831,-17.1552,8.23425,
3.60901,-16.2488,8.12439,
3.63647,-15.3479,8.24524,
3.70239,-14.6503,8.29468,
3.83972,-14.2273,8.10791,
3.74634,-13.9362,8.12439,
5.57556,-12.475,6.97632,
5.66345,-12.5244,5.56458,
6.95435,-12.0795,5.41077,
5.73486,-12.8595,5.224,
5.02625,-12.4805,6.026,
5.44373,-10.5359,5.71289,
6.62476,-9.25049,4.00452,
5.44922,-8.2782,3.44971,
4.19678,-7.43774,3.86719,
4.2627,-7.08069,4.44946,
4.73511,-6.44348,4.29565,
3.93311,-5.39429,4.25171,
2.95532,-4.38904,4.21326,
2.60925,-4.05945,4.38354,
2.13135,-3.68042,4.96582,
1.06567,-3.10364,5.0592,
0.401001,-2.51038,5.04822,
-0.219727,-2.20825,5.71289,
-2.74109,-1.80176,7.13013,
2.66418,-4.9054,7.55859,
2.04346,-1.46667,10.3931,
2.29614,1.87866,13.244,
7.30591,-0.159302,11.9806,
5.13062,-0.22522,12.3706,
3.91663,2.82349,11.1566,
6.04248,0.197754,8.07495,
7.0752,-1.91162,4.76807,
5.61951,-3.03223,3.92212,
3.44971,-4.38904,4.57031,
2.14233,-6.5918,5.74585,
2.76306,-8.00903,6.70166,
5.52063,-8.71765,6.46545,
5.3009,-7.42676,5.80078,
6.17981,-6.75659,5.20752,
6.39954,-7.03674,4.61426,
6.24023,-6.68518,3.9386,
6.20728,-6.89941,3.60352,
6.05347,-6.83899,3.04871,
5.96558,-6.94336,2.77405,
6.06995,-7.10266,2.72461,
6.13586,-7.15759,2.43896,
6.31165,-7.4707,2.12585,
6.24573,-7.48169,1.93359,
6.13037,-7.67944,1.85669,
6.17432,-7.92114,1.88965,
6.2677,-8.37708,1.93359,
6.13586,-8.41003,1.9281,
6.14685,-8.5199,2.0929,
6.8335,-7.48718,1.77429,
9.01978,-5.61951,1.69189,
11.4148,-2.26318,1.29639,
10.2887,0.922852,2.29614,
12.8375,-1.14258,3.48267,
17.71,-1.90613,2.10938,
20.4675,-0.0494385,0.411987,
21.8353,0.741577,-0.477905,
23.9886,1.35132,-4.80652,
27.4988,0.686646,-9.47571,
31.6681,0.43396,-14.1504,
34.9091,-0.0164795,-15.0183,
37.8149,-1.19751,-13.7933,
46.2469,-9.27246,-10.7996,
48.1256,-10.5963,-9.4812,
45.0934,-8.80005,-8.76709,
39.2267,-6.08643,-6.75659,
36.6064,-1.7688,-5.35034,
36.8262,2.0105,-3.27393,
35.8704,8.19031,-1.74683,
35.2441,12.9694,-1.74133,
34.1455,19.6985,-5.76782,
30.3827,27.5317,-9.98657,
24.0875,37.7435,-14.2603,
14.3317,49.4,-24.9994,
3.55957,59.859,-38.6609,
-9.92615,69.7797,-60.7544,
-58.1891,76.1737,-118.169,
-100.541,67.0496,-167.585,
-118.499,54.1351,-193.716,
-133.259,39.6716,-215.579,
-143.416,25.5707,-232.092,
-150.71,17.265,115.703,
-157.56,10.838,105.831,
-164.064,5.67444,98.7726,
-168.69,2.13135,91.8292,
-171.348,-0.159302,84.5728,
-173.177,-0.785522,77.937,
-174.309,0.76355,72.8833,
-175.919,-1.42273,72.0099,
-176.567,-1.30188,68.4668,
-177.336,-1.38428,65.6104,
-178.083,-1.41174,62.8143,
-177.528,-1.57654,60.1721,
-177.023,-1.67542,58.7823,
-176.847,-1.76331,57.0245,
-176.127,-2.38403,55.9808,
-175.869,-2.19727,54.8987,
-174.309,-2.55981,53.7616,
-174.304,-2.53235,53.454,
-174.232,-2.31262,61.9849,
-175.078,-2.34558,73.7622,
-175.968,-2.04895,85.2539,
-176.006,-2.25769,81.7163,
-175.913,-2.26318,77.146,
-175.479,-2.25769,73.0646,
-175.913,-2.10938,69.2523,
-176.281,-1.99402,66.0333,
-176.188,-2.14783,63.3527,
-176.237,-2.11487,60.7764,
-176.182,-2.11487,58.5187,
-176.1,-2.11487,56.5631,
-176.127,-2.10388,54.7778,
-176.094,-2.12036,53.2507,
-176.127,-2.12585,51.8555,
-176.144,-2.12036,50.4987,
-176.16,-2.12036,49.389,
-176.193,-2.12036,48.3289,
-176.149,-2.12585,47.4225,
-176.067,-2.20825,46.7194,
-176.111,-2.19177,45.9338,
-175.88,-2.24121,45.3955,
-175.946,-2.23022,44.8682,
-176.089,-2.17529,44.2804,
-176.056,-2.20825,43.9233,
-176.017,-2.15881,43.5663,
-175.847,-2.10938,43.2147,
-175.726,-2.18079,43.0225,
-175.781,-2.31262,42.7313,
-175.798,-2.37305,42.605,
-175.864,-2.37854,49.6967,
-176.133,-2.28516,62.9132,
-176.166,-2.24121,75.3003,
-175.995,-2.30164,72.691,
-175.737,-2.35657,69.0326,
-175.567,-2.22473,65.7751,
-175.644,-2.36755,63.2373,
-175.924,-2.30713,60.7434,
-176.155,-2.27417,58.266,
-176.122,-2.24121,56.2061,
-175.974,-2.11487,54.2175,
-176.188,-2.21924,52.8387,
-176.105,-2.20276,51.3171,
-175.946,-2.31262,50.3119,
-175.704,-2.41699,49.1803,
-175.995,-2.28516,48.1696,
-176.067,-2.25769,47.2632,
-176.111,-2.2522,46.4337,
-176.023,-2.23022,45.8075,
-176.243,-2.20825,45.2032,
-176.435,-2.12036,44.5111,
-176.232,-2.14233,43.8739,
-175.984,-2.18079,43.5278,
-175.792,-2.2467,43.1268,
-175.875,-2.31812,43.028,
-176.012,-2.25769,42.6544,
-175.941,-2.24121,42.3907,
-176.045,-2.19727,42.2095,
-176.072,-2.18079,42.171,
-176.259,-2.16431,41.8524,
-176.061,-2.26868,48.4222,
-175.38,-2.63123,61.7267,
-175.682,-2.59277,74.306,
-175.93,-2.42798,71.911,
-176.017,-2.33459,68.4503,
-175.435,-2.44446,65.1929,
-175.424,-2.46643,62.3035,
-175.836,-2.31262,59.9084,
-175.984,-2.30164,57.7771,
-175.924,-2.34558,55.9534,
-175.792,-2.38403,54.1296,
-174.551,-2.63672,52.7783,
-174.199,-2.72461,51.9324,
-174.084,-2.77405,51.1359,
-173.727,-2.84546,50.4767,
-172.996,-2.87292,49.7955,
-172.068,-3.03223,49.6637,
-172.848,-2.98279,49.3671,
-172.969,-2.96631,49.2902,
-173.546,-3.03223,49.1418,
-173.897,-3.08716,49.1913,
-174.073,-3.01025,48.8617,
-174.402,-2.94983,48.5156,
-174.304,-2.87842,48.1696,
-174.842,-2.56531,47.8345,
-174.276,-2.64221,47.2083,
-174.639,-2.66968,47.2247,
-175.073,-2.42798,46.8237,
-174.798,-2.57629,46.3788,
-174.446,-2.65869,46.1316,
-174.408,-2.63672,52.5751,
-174.529,-2.59277,65.7147,
-174.441,-2.66968,78.2336,
-174.271,-2.70264,76.2506,
-174.32,-2.69714,72.7899,
-174.463,-2.69165,69.7028,
-174.391,-2.74109,66.8738,
-174.474,-2.70264,64.3524,
-174.595,-2.6532,62.1442,
-174.699,-2.59827,60.1172,
-174.606,-2.61475,58.288,
-174.496,-2.64771,56.6675,
-173.491,-2.92236,55.437,
-172.013,-2.97729,54.679,
-171.194,-3.21899,54.3439,
-170.398,-3.29041,54.1901,
-169.689,-3.33435,54.4482,
-169.607,-3.34534,54.8108,
-169.755,-3.41675,55.1788,
-169.882,-3.49915,55.6018,
-169.772,-3.58154,56.0248,
-169.893,-3.54858,56.0358,
-169.986,-3.49915,56.0083,
-170.277,-3.39478,55.9259,
-170.211,-3.40576,55.8325,
-170.266,-3.38379,55.7666,
-170.118,-3.44421,55.6897,
-170.024,-3.47168,55.6512,
-170.024,-3.46619,55.6732,
-170.101,-3.44421,55.6842,
-170.189,-3.42773,61.7432,
-170.343,-3.40576,74.9597,
-170.568,-3.32886,87.7368,
-170.788,-3.31787,85.7758,
-170.986,-3.27393,82.1722,
-171.079,-3.24646,78.8873,
-171.101,-3.23547,75.9924,
-171.112,-3.21899,73.3942,
-171.118,-3.2135,71.0541,
-171.063,-3.21899,69.0216,
-171.068,-3.20801,67.2089,
-171.123,-3.18604,65.6104,
-171.227,-3.12012,64.1986,
-171.112,-3.15857,62.8418,
-171.035,-3.19702,61.8311,
-171.14,-3.19702,60.8588,
-170.997,-3.28491,59.9908,
-171.227,-3.25195,59.3427,
-171.48,-3.27393,58.7659,
-171.678,-3.21899,57.9749,
-172.771,-2.96631,57.4255,
-173.661,-2.93335,56.3763,
-173.831,-2.87842,55.2502,
-173.727,-2.91138,54.267,
-173.809,-2.83447,53.41,
-173.782,-2.87292,52.674,
-173.743,-2.91138,52.0422,
-173.815,-2.87292,51.3611,
-173.826,-2.87292,50.8337,
-173.666,-2.97729,50.3394,
-173.666,-2.99927,56.0193,
-173.436,-3.03772,69.1754,
-173.518,-2.92786,81.7328,
-173.414,-2.9718,80.0574,
-173.315,-2.96082,76.377,
-173.062,-2.9718,73.1195,
-172.908,-2.99377,70.3235,
-172.908,-3.05969,67.9449,
-173.337,-2.96082,65.6378,
-173.529,-2.77405,63.4625,
-173.326,-2.96082,61.7926,
-173.584,-2.85645,60.1447,
-173.617,-2.82898,58.678,
-173.683,-2.78503,57.2333,
-173.199,-2.92786,56.1292,
-173.172,-2.96082,55.2173,
-173.024,-2.94983,54.2889,
-172.925,-2.93335,53.5803,
-172.985,-2.92236,53.0804,
-173.271,-2.88391,52.5311,
-173.595,-2.69165,51.9708,
-173.782,-2.69165,51.4545,
-173.738,-2.75208,50.8173,
-173.507,-2.81799,50.3723,
-173.699,-2.72461,50.0647,
-173.666,-2.77405,49.6692,
-173.837,-2.67517,49.3341,
-173.853,-2.69714,48.999,
-174.144,-2.51587,48.7244,
-174.095,-2.53784,48.23,
-173.996,-2.59827,53.7946,
-174.254,-2.44446,66.9452,
-174.265,-2.43896,79.6344,
-174.238,-2.44995,78.2227,
-174.271,-2.42798,74.5203,
-174.298,-2.41699,71.1969,
-174.32,-2.40601,68.269,
-174.309,-2.37854,65.5829,
-174.227,-2.42249,62.0453,
-174.348,-2.40601,61.3477,
-174.589,-2.2522,59.3152,
-174.49,-2.38953,57.6672,
-174.435,-2.4115,56.239,
-174.578,-2.3291,54.9097,
-174.814,-2.19177,53.6847,
-174.952,-2.19177,52.5421,
-174.628,-2.32361,51.7841,
-174.507,-2.4115,50.9052,
-174.556,-2.38953,50.1801,
-174.567,-2.38953,49.5483,
-174.567,-2.38953,49.0045,
-174.556,-2.39502,48.5321,
-174.556,-2.39502,48.1146,
-174.556,-2.40051,47.7411,
-174.562,-2.40051,47.4005,
-174.562,-2.40601,47.1149,
-174.567,-2.40601,46.8622,
-174.573,-2.40601,46.6205,
-174.573,-2.40601,46.4172,
